year,org,line_item,frn,function,product,mbps,unit_monthly,per_mbps,recipient,city,county,entity_type,provider,bids,contract_type,award_date,discount,students,usac_rural,monthly_share,alloc_method,recips_on_circuit
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta Greely Maintenance Building,Delta Junction,Aleutians East,Non-Instructional Facility (Nif),GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.42833333333334,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta-Greely School District Office,Delta Junction,Southeast Fairbanks,Non-Instructional Facility (Nif),GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.42833333333334,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta Junction High School,Delta Junction,Southeast Fairbanks,School,GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.42833333333334,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta Greely  Homeschool,Delta Junction,Southeast Fairbanks,School,GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.4291666666666,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta Elementary School,Delta Junction,Fairbanks North Star Borough,School,GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.4291666666666,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Delta Junction Junior High School,Delta Junction,Southeast Fairbanks,School,GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.42833333333334,usac_allocation,7
2024,DELTA/GREELY SCHOOL DISTRICT,2499035807.004,2499035807,Fiber,Ethernet,500.0,3440.0,6.88,Gerstle River School,Delta Junction,Fairbanks North Star Borough,School,GCI Communication Corp,2.0,Contract,2023-03-20,0.6,,Rural,491.42833333333334,usac_allocation,7
2024,ANCHOR POINT PUBLIC LIBRARY,2499001449.001,2499001449,Wireless,Microwave,150.0,199.0,1.3266666666666667,Anchor Point Public Library,Anchor Point,Kenai Peninsula,Library,SPITwSPOTS Inc,2.0,Contract,2022-03-04,0.7,,Rural,199.0,usac_allocation,1
2024,HOONAH CITY SCHOOL DISTRICT,2499011757.001,2499011757,Wireless,Microwave,100.0,4000.0,40.0,Hoonah Elementary School,Hoonah,Skagway-Hoonah-Angoon,School,"Snowcloud Services, LLC",3.0,Contract,2024-01-26,0.9,,Rural,2000.0,usac_allocation,2
2024,HOONAH CITY SCHOOL DISTRICT,2499011757.001,2499011757,Wireless,Microwave,100.0,4000.0,40.0,Hoonah Jr & Sr High School,Hoonah,Skagway-Hoonah-Angoon,School,"Snowcloud Services, LLC",3.0,Contract,2024-01-26,0.9,,Rural,2000.0,usac_allocation,2
2024,SOUTHWEST REGION SCHOOL DIST,2499052685.008,2499052685,Copper,Ethernet,100.0,153900.0,1539.0,Manokotak School,Manokotak,Dillingham Census Area,School,GCI Communication Corp,2.0,Contract,2021-03-15,0.9,,Rural,153532.78,usac_allocation,1
2024,ALEUTIAN EAST BOROUGH SCH DIST,2499044709.001,2499044709,Wireless,Satellite Service,25.0,31500.0,1260.0,False Pass School,False Pass,Aleutians East,School,GCI Communication Corp,3.0,Contract,2024-03-21,0.8,,Rural,31500.0,usac_allocation,1
2024,LAKE & PENINSULA SCHOOL DIST CONSORTIUM,2499054648.001,2499054648,Wireless,Satellite Service,200.0,500.0,2.5,King Salmon Office,King Salmon,Lake And Peninsula,Non-Instructional Facility (Nif),Space Exploration Technologies Corp.,5.0,Month-to-Month,,,,,500.0,usac_allocation,1
2024,KENNY LAKE PUBLIC LIBRARY,2499000903.001,2499000903,Fiber,OC-3,155.52,120.0,0.7716049382716049,Kenny Lake Public Library,Copper Center,Valdez-Cordova,Library,Copper Valley Telephone Cooperative,2.0,Contract,2023-12-01,0.9,,Rural,120.0,usac_allocation,1
2024,KODIAK PUBLIC LIBRARY,2499047186.001,2499047186,Copper,Digital Subscriber Line (DSL),30.0,1142.0,38.06666666666667,Kodiak Public Library,Kodiak,Kodiak Island,Library,"Alaska Communications Systems Holdings, Inc.",1.0,Contract,2022-02-11,0.7,,Rural,1142.0,usac_allocation,1
2024,COLD BAY PUBLIC LIBRARY,2499011497.001,2499011497,Wireless,Satellite Service,220.0,500.0,2.272727272727273,Cold Bay Public Library,Cold Bay,Aleutians East,Library,Sateo Inc dba Microcom,4.0,Contract,2024-01-17,0.8,,Rural,500.0,usac_allocation,1
2024,CHUGACH SCHOOL DISTRICT,2499052216.001,2499052216,Fiber,Ethernet,500.0,3500.0,7.0,Whittier Community School,Whittier,Anchorage,School,GCI Communication Corp,3.0,Contract,2024-03-26,0.9,,Rural,3500.0,usac_allocation,1
2024,City of Craig,2499012064.001,2499012064,Wireless,Microwave,50.0,2174.0,43.48,Craig Public Library,Craig,Pr Of Wales-Outer Ketchikan,Library,"AP&T Wireless, Inc.",2.0,Contract,2021-02-01,0.9,,Rural,2174.0,usac_allocation,1
2024,NORTH SLOPE BOROUGH SCH DIST,2499055192.001,2499055192,Fiber,Ethernet,250.0,225000.0,900.0,Bus Barn-Transportation Building,Utqiagvik,North Slope,Non-Instructional Facility (Nif),GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,56250.0,usac_allocation,4
2024,NORTH SLOPE BOROUGH SCH DIST,2499055192.001,2499055192,Fiber,Ethernet,250.0,225000.0,900.0,Central Office,Utqiagvik,North Slope,Non-Instructional Facility (Nif),GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,56250.0,usac_allocation,4
2024,NORTH SLOPE BOROUGH SCH DIST,2499055192.001,2499055192,Fiber,Ethernet,250.0,225000.0,900.0,Maintenance & Operations,Utqiagvik,North Slope,Non-Instructional Facility (Nif),GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,56250.0,usac_allocation,4
2024,NORTH SLOPE BOROUGH SCH DIST,2499055192.001,2499055192,Fiber,Ethernet,250.0,225000.0,900.0,Central Office Annex,Utqiagvik,North Slope,Non-Instructional Facility (Nif),GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,56250.0,usac_allocation,4
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Ticasuk Brown Elementary Sch,North Pole,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Discovery Peak Charter School,North Pole,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Tanana Middle School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Barnette Magnet School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Arctic Light Elementary School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,University Park Elementary Sch,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Weller Elementary School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Two Rivers Elementary School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,North Pole Middle School,North Pole,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Midnight Sun Elementary School,North Pole,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Facilities Management,Fairbanks,Fairbanks North Star,Non-Instructional Facility (Nif),GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Lathrop High School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Anderson-Crawford Elementary School,Eielson AFB,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Randy Smith Middle,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,West Valley High School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Hunter Elementary School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Nutrition Services,Fairbanks,Fairbanks North Star,Non-Instructional Facility (Nif),GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,Denali Elementary School,Fairbanks,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,FAIRBANKS-N STAR BORO SCH DIST,2499011491.001,2499011491,Fiber,Ethernet,10000.0,19500.0,1.95,North Pole Elementary School,North Pole,Fairbanks North Star,School,GCI Communication Corp,3.0,Contract,2022-03-21,0.6,,Urban,1026.3157894736842,even_split,19
2024,NORTH SLOPE BOROUGH SCH DIST,2499055313.001,2499055313,Wireless,Microwave,100.0,45000.0,450.0,Nuiqsut Trapper School,Nuiqsut,North Slope,School,GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,45000.0,usac_allocation,1
2024,Akiak Tribal Library,2499057486.001,2499057486,Wireless,Satellite Service,220.0,1500.0,6.818181818181818,Akiak Tribal Library,Akiak,Bethel Census Area,Library,Space Exploration Technologies Corp.,1.0,Contract,2024-03-28,0.9,,Rural,1500.0,usac_allocation,1
2024,CITY OF DELTA JUNCTION,2499026207.001,2499026207,Wireless,Satellite Service,220.0,400.0,1.8181818181818181,Delta Community Library,Delta Junction,Southeast Fairbanks,Library,Sateo Inc dba Microcom,3.0,Contract,2024-02-23,0.8,,Rural,400.0,usac_allocation,1
2024,SOLDOTNA PUBLIC LIBRARY,2499019834.001,2499019834,Fiber,Digital Subscriber Line (DSL),2000.0,95.0,0.0475,Soldotna Public Library,Soldotna,Kenai Peninsula,Library,GCI Communication Corp,2.0,Contract,2024-03-25,0.7,,Rural,95.0,usac_allocation,1
2024,NORTH SLOPE BOROUGH SCH DIST,2499055158.001,2499055158,Wireless,Satellite Service,25.0,19000.0,760.0,Nunamiut School,Anaktuvuk Pass,North Slope,School,GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,19000.0,usac_allocation,3
2024,NORTH SLOPE BOROUGH SCH DIST,2499055158.001,2499055158,Wireless,Satellite Service,25.0,19000.0,760.0,Kali  School,Point Lay,North Slope,School,GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,19000.0,usac_allocation,3
2024,NORTH SLOPE BOROUGH SCH DIST,2499055158.001,2499055158,Wireless,Satellite Service,25.0,19000.0,760.0,Kaveolook School,Kaktovik,North Slope,School,GCI Communication Corp,4.0,Contract,2024-03-27,0.8,,Rural,19000.0,usac_allocation,3
2024,SOUTHWEST REGION SCHOOL DIST,2499052685.004,2499052685,Copper,Ethernet,50.0,76950.0,1539.0,William Sonny Nelson School,Ekwok,Dillingham Census Area,School,GCI Communication Corp,2.0,Contract,2021-03-15,0.9,,Rural,76835.24,usac_allocation,1
2024,YUPIIT SCHOOL DISTRICT,2499039597.001,2499039597,Wireless,Microwave,35.0,61040.0,1744.0,Yupiit District Office,Akiachak,,Non-Instructional Facility (Nif),GCI Communication Corp,4.0,Contract,2023-03-24,0.9,,Rural,61040.0,usac_allocation,1
2024,LAKE & PENINSULA SCHOOL DIST CONSORTIUM,2499039826.002,2499039826,Fiber,Digital Subscriber Line (DSL),1000.0,1.99,0.00199,Lake & Peninsula School District Palmer Business Office,Palmer,Matanuska Borough,Non-Instructional Facility (Nif),"Matanuska Telecom Association, Inc.",2.0,Contract,2024-03-13,,,,1.99,usac_allocation,1
2024,KODIAK ISLAND BORO SCHOOL DIST,2499056725.003,2499056725,Wireless,Microwave,100.0,65000.0,650.0,Chiniak School,Chiniak,Kodiak Island,School,GCI Communication Corp,5.0,Contract,2024-03-27,0.7,,Rural,65000.0,usac_allocation,1
2024,Native Village of Wales Tribal Library,2499056004.001,2499056004,Wireless,Satellite Service,200.0,650.0,3.25,Native Village Of Wales Tribal Library,Wales,N/A,Library,Seaport Telecommunications,3.0,Contract,2024-03-27,0.9,,Rural,650.0,usac_allocation,1
2024,Dot Lake Village Library,2499031583.001,2499031583,Fiber,Ethernet,1000.0,309.95,0.30995,Dot Lake Village Library,Dot Lake Village,Southeast Fairbanks Census Area,Library,Alaska Telephone Company,6.0,Month-to-Month,,0.9,,Rural,309.95,usac_allocation,1
2024,Pribilof School District Consortium,2499056610.001,2499056610,Wireless,Satellite Service,25.0,1982.0,79.28,St Paul Comm/School Library,Saint Paul Island,Aleutians West,Library,Sateo Inc dba Microcom,6.0,Contract,2024-03-27,0.9,,Rural,991.0,even_split,4
2024,Pribilof School District Consortium,2499056610.001,2499056610,Wireless,Satellite Service,25.0,1982.0,79.28,St Paul Island School,Saint Paul Island,Aleutians West,School,Sateo Inc dba Microcom,6.0,Contract,2024-03-27,,,,991.0,even_split,4
2024,Pribilof School District Consortium,2499056610.001,2499056610,Wireless,Satellite Service,25.0,1982.0,79.28,Pribilof Correspondence School,Saint Paul Island,Aleutians West Census Area,School,Sateo Inc dba Microcom,6.0,Contract,2024-03-27,,,,991.0,even_split,4
2024,Pribilof School District Consortium,2499056610.001,2499056610,Wireless,Satellite Service,25.0,1982.0,79.28,St. George Island Community Library St George School,Saint George Island,,Library,Sateo Inc dba Microcom,6.0,Contract,2024-03-27,0.9,,Rural,991.0,even_split,4
2024,NORTHWEST ARCTIC BORO SCH DIST,2499059449.001,2499059449,Wireless,Microwave,50.0,112680.0,2253.6,Deering School,Deering,Northwest Arctic,School,GCI Communication Corp,1.0,Contract,2023-03-16,0.9,,Rural,39983.23,usac_allocation,1
2024,BRISTOL BAY BOROUGH SCH DIST,2499039351.001,2499039351,Fiber,Ethernet,25.0,26250.0,1050.0,Naknek Elementary School,Naknek,Bristol Bay,School,GCI Communication Corp,5.0,Contract,2024-03-18,0.9,,Rural,26250.0,usac_allocation,1
2024,YUKON-KOYUKUK SCHOOL DISTRICT,2499007547.002,2499007547,Fiber,MPLS,35.0,570.0,16.285714285714285,Raven Correspondence School,Fairbanks,Fairbanks North Star,School,"Alaska Communications Internet, LLC",3.0,Contract,2023-03-07,0.8,,Rural,570.0,usac_allocation,1
2024,KUSPUK SCHOOL DISTRICT,2499052680.001,2499052680,Wireless,Satellite Service,25.0,19000.0,760.0,Gusty Michael School,Stony River,Bethel,School,GCI Communication Corp,6.0,Contract,2024-03-26,0.9,,Rural,19000.0,usac_allocation,3
2024,KUSPUK SCHOOL DISTRICT,2499052680.001,2499052680,Wireless,Satellite Service,25.0,19000.0,760.0,Johnnie John School,Crooked Creek,Bethel,School,GCI Communication Corp,6.0,Contract,2024-03-26,0.9,,Rural,19000.0,usac_allocation,3
2024,KUSPUK SCHOOL DISTRICT,2499052680.001,2499052680,Wireless,Satellite Service,25.0,19000.0,760.0,Jack Egnaty Sr. School,Sleetmute,Bethel,School,GCI Communication Corp,6.0,Contract,2024-03-26,0.9,,Rural,19000.0,usac_allocation,3
2024,NORTHWEST ARCTIC BORO SCH DIST,2499042587.001,2499042587,Wireless,Satellite Service,25.0,28350.0,1134.0,Kobuk School,Kobuk,Northwest Arctic,School,GCI Communication Corp,1.0,Contract,2023-03-16,0.9,,Rural,28350.0,usac_allocation,3
2024,NORTHWEST ARCTIC BORO SCH DIST,2499042587.001,2499042587,Wireless,Satellite Service,25.0,28350.0,1134.0,Shungnak School,Shungnak,Northwest Arctic,School,GCI Communication Corp,1.0,Contract,2023-03-16,0.9,,Rural,28350.0,usac_allocation,3
2024,NORTHWEST ARCTIC BORO SCH DIST,2499042587.001,2499042587,Wireless,Satellite Service,25.0,28350.0,1134.0,Ambler School,Ambler,Northwest Arctic,School,GCI Communication Corp,1.0,Contract,2023-03-16,0.9,,Rural,28350.0,usac_allocation,3
2024,CRAIG CITY SCHOOL DISTRICT,2499056889.001,2499056889,Fiber,Ethernet,75.0,95.0,1.2666666666666666,Pace Correspondence,Craig,Prince Of Wales-Hyder Census Area,School,GCI Communication Corp,1.0,Contract,2024-03-27,0.9,,Rural,95.0,usac_allocation,1
2024,LOWER YUKON SCHOOL DISTRICT,2499001789.002,2499001789,Wireless,Satellite Service,40.0,1499.0,37.475,Nunam Iqua School,Nunam Iqua,Kusilvak Census Area,School,Sateo Inc dba Microcom,5.0,Contract,2023-11-29,0.9,,Rural,1499.0,usac_allocation,1
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Ayaginaar Elitnaurvik,Kongiganak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Arviq School,Platinum,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Z John Williams Memorial School,Napaskiak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Ketacik Aapalluk Memorial School,Kwethluk,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Mertarvik School,Mertarvik,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Akiuk Memorial School,Kasigluk,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Nuniwaarmiut School,Mekoryuk,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Joann A Alexie Memorial School,Atmautluak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Chief Paul Memorial School,Kipnuk,Bethel,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Negtemiut Elitnaurviat School,Nightmute,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Nelson Island Area School,Toksook Bay,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Kuinerrarmiut Elitnaurviat,Quinhagak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,William Miller Memorial School,Napakiak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Akula Elitnaurvik School,Kasigluk,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Anna Tobeluk Memorial School,Nunapitchuk,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Ayaprun School,Newtok,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Rocky Mountain School,Goodnews Bay,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Kwigillingok School,Kwigillingok,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Chaputnguak School,Chefornak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Eek School,Eek,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Lewis Angapak Memorial School,Tuntutuliak,Bethel,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Paul T Albert Memorial School,Tununak,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,LOWER KUSKOKWIM SCHOOL DIST,2499056520.001,2499056520,Wireless,Microwave,25.0,104500.0,4180.0,Qugcuun Memorial School,Oscarville,Bethel Census Area,School,GCI Communication Corp,2.0,Contract,2023-03-09,0.9,,Rural,104500.0,usac_allocation,23
2024,GALENA CITY SCHOOL DISTRICT,2499014499.001,2499014499,Wireless,Microwave,25.0,43600.0,1744.0,Galena Interior Learning Academy,Galena,Yukon-Koyukuk,School,GCI Communication Corp,3.0,Contract,2023-03-14,0.8,,Rural,43600.0,usac_allocation,1
2024,EAGLE PUBLIC LIBRARY,2499044307.001,2499044307,Wireless,Satellite Service,200.0,175.0,0.875,Eagle Public Library,Eagle,Southeast Fairbanks,Library,Seaport Telecommunications,1.0,Contract,2024-03-22,0.9,,Rural,350.0,usac_allocation,1
2024,CRAIG CITY SCHOOL DISTRICT,2499012653.001,2499012653,Copper,Ethernet,100.0,5994.0,59.94,Craig Elementary School,Craig,Pr Of Wales-Outer Ketchikan,School,Alaska Telephone Company,1.0,Contract,2020-03-04,0.9,,Rural,1998.0,usac_allocation,3
2024,CRAIG CITY SCHOOL DISTRICT,2499012653.001,2499012653,Copper,Ethernet,100.0,5994.0,59.94,Craig Middle School,Craig,Pr Of Wales-Outer Ketchikan,School,Alaska Telephone Company,1.0,Contract,2020-03-04,0.9,,Rural,1998.0,usac_allocation,3
2024,CRAIG CITY SCHOOL DISTRICT,2499012653.001,2499012653,Copper,Ethernet,100.0,5994.0,59.94,Craig High School,Craig,Pr Of Wales-Outer Ketchikan,School,Alaska Telephone Company,1.0,Contract,2020-03-04,0.9,,Rural,1998.0,usac_allocation,3
2024,YUKON-KOYUKUK SCHOOL DISTRICT,2499007542.003,2499007542,Fiber,MPLS,1000.0,224.98,0.22497999999999999,Raven Correspondence School,Fairbanks,Fairbanks North Star,School,"Matanuska Telecom Association, Inc.",3.0,Contract,2023-03-07,0.8,,Rural,449.96,usac_allocation,1
2024,KODIAK ISLAND BORO SCHOOL DIST,2499056725.004,2499056725,Wireless,Satellite Service,100.0,38000.0,380.0,Ouzinkie School,Ouzinkie,Kodiak Island,School,GCI Communication Corp,5.0,Contract,2024-03-27,0.7,,Rural,38000.0,usac_allocation,2
